,censusTract,Year,City,CommunityName,Detailed_Name,SPA,SD,CD,SSD,AD,DemogSurveySample,YouthCountSample,totStreetSingAdult,totStreetFamHH,totStreetFamMemb,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totYouthIndiv,totYouthUnaccKid,totYouthFamHH,totYouthFamMemb,totEsAdultSingAdult,totESAdultFamHH,totEsAdultFamMemb,totEsYouthSingYouth,totESYouthFamHH,totEsYouthFamMemb,totEsYouthUnaccYouth,totThAdultSingAdult,totTHAdultFamHH,totThAdultFamMemb,totThYouthSingYouth,totTHYouthFamHH,totThYouthFamMemb,totThYouthUnaccYouth,totShAdultSingAdult,totSHAdultFamHH,totShAdultFamMemb,totShYouthSingYouth,totSHYouthFamHH,totShYouthFamMemb,totShYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT
52,480303,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91801.0,6.0,37.0,480303.0,6037480303.0,3858.0,1496.0,451631.0,451631.0,52735.0,20521.0,11286727.0,11286727.0,3858.0,1496.0,451631.0,451631.0,7.32,7.29,4.0,4.0,100.0,100.0,100.0,100.0
53,480304,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,91801.0,6.0,37.0,480304.0,6037480304.0,4098.0,1832.0,436639.0,436639.0,52735.0,20521.0,11286727.0,11286727.0,4098.0,1832.0,436639.0,436639.0,7.77,8.93,3.87,3.87,100.0,100.0,100.0,100.0
54,480400,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,91801.0,6.0,37.0,480400.0,6037480400.0,5654.0,2444.0,1285545.0,1285545.0,52735.0,20521.0,11286727.0,11286727.0,5654.0,2444.0,1285545.0,1285545.0,10.72,11.91,11.39,11.39,100.0,100.0,100.0,100.0
55,480802,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,Yes,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,91803.0,6.0,37.0,480802.0,6037480802.0,3279.0,1047.0,1713240.0,1713240.0,30322.0,10385.0,8461013.0,8458066.0,3279.0,1047.0,1713240.0,1713240.0,10.81,10.08,20.25,20.26,100.0,100.0,100.0,100.0
56,480803,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91801.0,6.0,37.0,480803.0,6037480803.0,2844.0,1077.0,762158.0,762158.0,52735.0,20521.0,11286727.0,11286727.0,3464.0,1293.0,1091608.0,1091608.0,5.39,5.25,6.75,6.75,82.1,83.29,69.82,69.82
57,480803,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91803.0,6.0,37.0,480803.0,6037480803.0,620.0,216.0,329450.0,329450.0,30322.0,10385.0,8461013.0,8458066.0,3464.0,1293.0,1091608.0,1091608.0,2.04,2.08,3.89,3.9,17.9,16.71,30.18,30.18
58,480804,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91801.0,6.0,37.0,480804.0,6037480804.0,4998.0,1947.0,827730.0,827730.0,52735.0,20521.0,11286727.0,11286727.0,4998.0,1947.0,827730.0,827730.0,9.48,9.49,7.33,7.33,100.0,100.0,100.0,100.0
59,480901,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91801.0,6.0,37.0,480901.0,6037480901.0,2986.0,1150.0,411508.0,411508.0,52735.0,20521.0,11286727.0,11286727.0,4686.0,1703.0,951407.0,951407.0,5.66,5.6,3.65,3.65,63.72,67.53,43.25,43.25
60,480901,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91803.0,6.0,37.0,480901.0,6037480901.0,1700.0,553.0,539899.0,539899.0,30322.0,10385.0,8461013.0,8458066.0,4686.0,1703.0,951407.0,951407.0,5.61,5.32,6.38,6.38,36.28,32.47,56.75,56.75
61,480902,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91803.0,6.0,37.0,480902.0,6037480902.0,4218.0,1445.0,521034.0,521034.0,30322.0,10385.0,8461013.0,8458066.0,4218.0,1445.0,521034.0,521034.0,13.91,13.91,6.16,6.16,100.0,100.0,100.0,100.0
62,480903,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,91803.0,6.0,37.0,480903.0,6037480903.0,3206.0,1051.0,803826.0,803826.0,30322.0,10385.0,8461013.0,8458066.0,3206.0,1051.0,803826.0,803826.0,10.57,10.12,9.5,9.5,100.0,100.0,100.0,100.0
63,481001,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,1,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,91801.0,6.0,37.0,481001.0,6037481001.0,3332.0,1263.0,994881.0,994881.0,52735.0,20521.0,11286727.0,11286727.0,3842.0,1457.0,1049644.0,1049644.0,6.32,6.15,8.81,8.81,86.73,86.68,94.78,94.78
64,481001,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,1,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,91803.0,6.0,37.0,481001.0,6037481001.0,510.0,194.0,54763.0,54763.0,30322.0,10385.0,8461013.0,8458066.0,3842.0,1457.0,1049644.0,1049644.0,1.68,1.87,0.65,0.65,13.27,13.32,5.22,5.22
65,481002,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,16,0,16,17,91801.0,6.0,37.0,481002.0,6037481002.0,5447.0,2137.0,934619.0,934619.0,52735.0,20521.0,11286727.0,11286727.0,5447.0,2137.0,934619.0,934619.0,10.33,10.41,8.28,8.28,100.0,100.0,100.0,100.0
66,481500,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,1,0,0,3,3,0,0,1,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,91776.0,6.0,37.0,481500.0,6037481500.0,63.0,19.0,25070.0,25070.0,38475.0,12493.0,8819870.0,8818748.0,4361.0,1548.0,2194311.0,2194311.0,0.16,0.15,0.28,0.28,1.44,1.23,1.14,1.14
67,481500,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,1,0,0,3,3,0,0,1,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,91801.0,6.0,37.0,481500.0,6037481500.0,4298.0,1529.0,2169241.0,2169241.0,52735.0,20521.0,11286727.0,11286727.0,4361.0,1548.0,2194311.0,2194311.0,8.15,7.45,19.22,19.22,98.56,98.77,98.86,98.86
68,481603,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91801.0,6.0,37.0,481603.0,6037481603.0,3802.0,1347.0,655706.0,655706.0,52735.0,20521.0,11286727.0,11286727.0,3802.0,1347.0,655706.0,655706.0,7.21,6.56,5.81,5.81,100.0,100.0,100.0,100.0
69,481604,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91801.0,6.0,37.0,481604.0,6037481604.0,3942.0,1392.0,604869.0,604869.0,52735.0,20521.0,11286727.0,11286727.0,3942.0,1392.0,623010.0,623010.0,7.48,6.78,5.36,5.36,100.0,100.0,97.09,97.09
70,481604,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91803.0,6.0,37.0,481604.0,6037481604.0,0.0,0.0,18141.0,18141.0,30322.0,10385.0,8461013.0,8458066.0,3942.0,1392.0,623010.0,623010.0,0.0,0.0,0.21,0.21,0.0,0.0,2.91,2.91
71,481605,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91801.0,6.0,37.0,481605.0,6037481605.0,1179.0,404.0,311221.0,311221.0,52735.0,20521.0,11286727.0,11286727.0,3387.0,1097.0,765502.0,765502.0,2.24,1.97,2.76,2.76,34.81,36.83,40.66,40.66
72,481605,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91803.0,6.0,37.0,481605.0,6037481605.0,2208.0,693.0,454281.0,454281.0,30322.0,10385.0,8461013.0,8458066.0,3387.0,1097.0,765502.0,765502.0,7.28,6.67,5.37,5.37,65.19,63.17,59.34,59.34
73,481606,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,91801.0,6.0,37.0,481606.0,6037481606.0,2042.0,706.0,390512.0,390512.0,52735.0,20521.0,11286727.0,11286727.0,4871.0,1662.0,862070.0,862070.0,3.87,3.44,3.46,3.46,41.92,42.48,45.3,45.3
74,481606,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,91803.0,6.0,37.0,481606.0,6037481606.0,2829.0,956.0,471558.0,471558.0,30322.0,10385.0,8461013.0,8458066.0,4871.0,1662.0,862070.0,862070.0,9.33,9.21,5.57,5.58,58.08,57.52,54.7,54.7
75,481800,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91803.0,6.0,37.0,481800.0,6037481800.0,2596.0,908.0,822045.0,820828.0,30322.0,10385.0,8461013.0,8458066.0,2596.0,908.0,822045.0,820828.0,8.56,8.74,9.72,9.7,100.0,100.0,100.0,100.0
76,481901,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91803.0,6.0,37.0,481901.0,6037481901.0,5770.0,1999.0,1833960.0,1833960.0,30322.0,10385.0,8461013.0,8458066.0,5770.0,1999.0,1833960.0,1833960.0,19.03,19.25,21.68,21.68,100.0,100.0,100.0,100.0
77,481902,2016,Alhambra,Alhambra,Alhambra,3,5,0,22,49,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91803.0,6.0,37.0,481902.0,6037481902.0,3355.0,1313.0,888098.0,886368.0,30322.0,10385.0,8461013.0,8458066.0,3355.0,1313.0,888098.0,886368.0,11.06,12.64,10.5,10.48,100.0,100.0,100.0,100.0
78,603702,2016,Alondra Park,Alondra Park,Alondra Park,8,2,0,35,62,No,No,9,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,90249.0,6.0,37.0,603702.0,6037603702.0,2537.0,837.0,618517.0,600161.0,26669.0,9214.0,7792536.0,7712765.0,5087.0,1665.0,2612616.0,2539341.0,9.51,9.08,7.94,7.78,49.87,50.27,23.67,23.63
79,603702,2016,Alondra Park,Alondra Park,Alondra Park,8,2,0,35,62,No,No,9,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,90260.0,6.0,37.0,603702.0,6037603702.0,2521.0,816.0,1565491.0,1516523.0,34924.0,10879.0,6990335.0,6941367.0,5087.0,1665.0,2612616.0,2539341.0,7.22,7.5,22.4,21.85,49.56,49.01,59.92,59.72
80,603702,2016,Alondra Park,Alondra Park,Alondra Park,8,2,0,35,62,No,No,9,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,90504.0,6.0,37.0,603702.0,6037603702.0,29.0,12.0,14995.0,14780.0,32102.0,11986.0,11571976.0,11527566.0,5087.0,1665.0,2612616.0,2539341.0,0.09,0.1,0.13,0.13,0.57,0.72,0.57,0.58
81,603702,2016,Alondra Park,Alondra Park,Alondra Park,8,2,0,35,62,No,No,9,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,90506.0,6.0,37.0,603702.0,6037603702.0,0.0,0.0,413613.0,407877.0,0.0,0.0,413613.0,407877.0,5087.0,1665.0,2612616.0,2539341.0,0.0,0.0,100.0,100.0,0.0,0.0,15.83,16.06
82,603704,2016,Alondra Park,Alondra Park,Alondra Park,8,2,0,35,62,No,No,7,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90249.0,6.0,37.0,603704.0,6037603704.0,3544.0,1154.0,268696.0,257037.0,26669.0,9214.0,7792536.0,7712765.0,6348.0,2136.0,644893.0,624349.0,13.29,12.52,3.45,3.33,55.83,54.03,41.67,41.17
83,603704,2016,Alondra Park,Alondra Park,Alondra Park,8,2,0,35,62,No,No,7,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90250.0,6.0,37.0,603704.0,6037603704.0,2804.0,982.0,376197.0,367312.0,93193.0,32600.0,17375880.0,17340185.0,6348.0,2136.0,644893.0,624349.0,3.01,3.01,2.17,2.12,44.17,45.97,58.33,58.83
84,460200,2016,Altadena,Altadena,Altadena,3,5,0,25,41,No,No,3,0,0,3,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,91001.0,6.0,37.0,460200.0,6037460200.0,5315.0,2178.0,3210270.0,3206495.0,36126.0,13285.0,21464006.0,21421337.0,5315.0,2178.0,3210270.0,3206495.0,14.71,16.39,14.96,14.97,100.0,100.0,100.0,100.0
85,460301,2016,Altadena,Altadena,Altadena,3,5,0,25,41,No,No,5,0,0,10,0,0,0,1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,91001.0,6.0,37.0,460301.0,6037460301.0,4638.0,1705.0,4501361.0,4487931.0,36126.0,13285.0,21464006.0,21421337.0,4638.0,1705.0,4969367.0,4955937.0,12.84,12.83,20.97,20.95,100.0,100.0,90.58,90.56
86,460302,2016,Altadena,Altadena,Altadena,3,5,0,25,41,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91001.0,6.0,37.0,460302.0,6037460302.0,4442.0,1426.0,1310670.0,1310670.0,36126.0,13285.0,21464006.0,21421337.0,4442.0,1426.0,1310670.0,1310670.0,12.3,10.73,6.11,6.12,100.0,100.0,100.0,100.0
87,461000,2016,Altadena,Altadena,Altadena,3,5,0,25,41,Yes,No,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,91001.0,6.0,37.0,461000.0,6037461000.0,6243.0,1819.0,1832931.0,1832743.0,36126.0,13285.0,21464006.0,21421337.0,6243.0,1819.0,1832931.0,1832743.0,17.28,13.69,8.54,8.56,100.0,100.0,100.0,100.0
88,461100,2016,Altadena,Altadena,Altadena,3,5,0,25,41,No,No,2,0,0,0,0,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,91001.0,6.0,37.0,461100.0,6037461100.0,4844.0,1751.0,1958611.0,1949635.0,36126.0,13285.0,21464006.0,21421337.0,4844.0,1751.0,1958611.0,1949635.0,13.41,13.18,9.13,9.1,100.0,100.0,100.0,100.0
89,461200,2016,Altadena,Altadena,Altadena,3,5,0,25,41,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91001.0,6.0,37.0,461200.0,6037461200.0,4443.0,1780.0,2457593.0,2457593.0,36126.0,13285.0,21464006.0,21421337.0,4443.0,1780.0,2457593.0,2457593.0,12.3,13.4,11.45,11.47,100.0,100.0,100.0,100.0
90,461300,2016,Altadena,Altadena,Altadena,3,5,0,25,41,No,Yes,5,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,91001.0,6.0,37.0,461300.0,6037461300.0,220.0,82.0,99141.0,99141.0,36126.0,13285.0,21464006.0,21421337.0,6638.0,2623.0,1950073.0,1949012.0,0.61,0.62,0.46,0.46,3.31,3.13,5.08,5.09
91,461300,2016,Altadena,Altadena,Altadena,3,5,0,25,41,No,Yes,5,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,91104.0,6.0,37.0,461300.0,6037461300.0,5778.0,2242.0,1668317.0,1667256.0,36751.0,13670.0,9861048.0,9849391.0,6638.0,2623.0,1950073.0,1949012.0,15.72,16.4,16.92,16.93,87.04,85.47,85.55,85.54
92,461300,2016,Altadena,Altadena,Altadena,3,5,0,25,41,No,Yes,5,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,91107.0,6.0,37.0,461300.0,6037461300.0,640.0,299.0,182615.0,182615.0,32940.0,13763.0,21488003.0,21287664.0,6638.0,2623.0,1950073.0,1949012.0,1.94,2.17,0.85,0.86,9.64,11.4,9.36,9.37
93,104124,2016,Los Angeles,Angeles National Forest,Kagel Canyon,2,3,7,18,39,Yes,No,14,0,0,2,0,6,0,2,3,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,91342.0,6.0,37.0,104124.0,6037104124.0,4175.0,1215.0,4481048.0,4480071.0,91725.0,24967.0,143422182.0,142711370.0,4175.0,1215.0,4481048.0,4480071.0,4.55,4.87,3.12,3.14,100.0,100.0,100.0,100.0
94,930101,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,25,41,No,No,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,91001.0,6.0,37.0,930101.0,6037930101.0,7.0,15.0,389969.0,389969.0,36126.0,13285.0,21464006.0,21421337.0,119.0,72.0,155644312.0,155641939.0,0.02,0.11,1.82,1.82,5.88,20.83,0.25,0.25
95,930101,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,25,41,No,No,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,91011.0,6.0,37.0,930101.0,6037930101.0,11.0,4.0,8263176.0,8263176.0,20280.0,7099.0,30752656.0,30703806.0,119.0,72.0,155644312.0,155641939.0,0.05,0.06,26.87,26.91,9.24,5.56,5.31,5.31
96,930101,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,25,41,No,No,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,91042.0,6.0,37.0,930101.0,6037930101.0,73.0,33.0,14849741.0,14847918.0,27585.0,10534.0,129350937.0,129196196.0,119.0,72.0,155644312.0,155641939.0,0.26,0.31,11.48,11.49,61.34,45.83,9.54,9.54
97,930101,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,25,41,No,No,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,91107.0,6.0,37.0,930101.0,6037930101.0,10.0,3.0,219764.0,219764.0,32940.0,13763.0,21488003.0,21287664.0,119.0,72.0,155644312.0,155641939.0,0.03,0.02,1.02,1.03,8.4,4.17,0.14,0.14
98,930200,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,18,36,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,103,1,10,23,0,0,0,0,0,0,0,0,0,0,138,0,138,138,91042.0,6.0,37.0,930200.0,6037930200.0,26.0,19.0,87889089.0,87771432.0,27585.0,10534.0,129350937.0,129196196.0,546.0,213.0,305250316.0,304556369.0,0.09,0.18,67.95,67.94,4.76,8.92,28.79,28.82
99,930200,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,18,36,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,103,1,10,23,0,0,0,0,0,0,0,0,0,0,138,0,138,138,91321.0,6.0,37.0,930200.0,6037930200.0,102.0,33.0,28189787.0,28156949.0,34882.0,11892.0,67096531.0,67031333.0,546.0,213.0,305250316.0,304556369.0,0.29,0.28,42.01,42.01,18.68,15.49,9.23,9.25
100,930200,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,18,36,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,103,1,10,23,0,0,0,0,0,0,0,0,0,0,138,0,138,138,91342.0,6.0,37.0,930200.0,6037930200.0,373.0,140.0,92538023.0,92418932.0,91725.0,24967.0,143422182.0,142711370.0,546.0,213.0,305250316.0,304556369.0,0.41,0.56,64.52,64.76,68.32,65.73,30.32,30.35
101,930200,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,18,36,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,103,1,10,23,0,0,0,0,0,0,0,0,0,0,138,0,138,138,91387.0,6.0,37.0,930200.0,6037930200.0,45.0,21.0,34143102.0,33966086.0,40328.0,13793.0,128490151.0,128267971.0,546.0,213.0,305250316.0,304556369.0,0.11,0.15,26.57,26.48,8.24,9.86,11.19,11.15
102,930200,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,18,36,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,103,1,10,23,0,0,0,0,0,0,0,0,0,0,138,0,138,138,93550.0,6.0,37.0,930200.0,6037930200.0,0.0,0.0,62490315.0,62242970.0,74929.0,22961.0,510356630.0,508068932.0,546.0,213.0,305250316.0,304556369.0,0.0,0.0,12.24,12.25,0.0,0.0,20.47,20.44
103,930301,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,22,36,Yes,No,2,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,91702.0,6.0,37.0,930301.0,6037930301.0,330.0,90.0,416295758.0,412389586.0,59705.0,16224.0,442580406.0,438640351.0,886.0,344.0,1033002654.0,1028876797.0,0.55,0.55,94.06,94.02,37.25,26.16,40.3,40.08
104,930301,2016,Unincorporated Los Angeles County,Angeles National Forest,Angeles National Forest,2,5,0,22,36,Yes,No,2,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,91750.0,6.0,37.0,930301.0,6037930301.0,2.0,7.0,36050942.0,35905476.0,33249.0,12396.0,65866419.0,65354791.0,886.0,344.0,1033002654.0,1028876797.0,0.01,0.06,54.73,54.94,0.23,2.03,3.49,3.49
